"name","video","start","end","speaker","orth","translation","orth_english","translation_english"
"15June_2010_Tuesday_tagesschau-81","15June_2010_Tuesday_tagesschau-81/1/*.png","-1","-1","Signer01","__ON__ TAG SCHWARZ WALD BAYERN loc-REGION REGEN-PLUSPLUS STARK REGEN-PLUSPLUS KOENNEN","am tag muss vor allem zwischen schwarzwald im bayrischem wald mit regen gerechnet werden der kräftig sein kann .","__ON__ DAY BLACK FOREST BAVARIA loc-REGION RAIN-PLUSPLUS HEAVY RAIN-PLUSPLUS CAN","During the day, rain is expected, particularly between the Black Forest and the Bavarian Forest, and it could be heavy."
"15June_2010_Tuesday_tagesschau-82","15June_2010_Tuesday_tagesschau-82/1/*.png","-1","-1","Signer01","loc-REGION WOLKE __EMP__ VIEL SONNE __OFF__","in der nordhälfte neben lockeren wolken viel sonne .","loc-REGION CLOUD __EMP__ LOTS OF SUN __OFF__","In the northern half there will be lots of sun alongside some loose clouds."
"15June_2010_Tuesday_tagesschau-83","15June_2010_Tuesday_tagesschau-83/1/*.png","-1","-1","Signer01","__OFF__ loc-NORDOST WIND WEHEN-PLUSPLUS loc-SUED WEHEN KOENNEN KOENNEN IX-PLUSPLUS KOENNEN STURM __OFF__","im nordosten weht der wind schwach bis mäßig richtung südwesten teilweise frischer bis starker wind mit einzelnen stürmischen böen in den hochlagen auch sturmböen .","__OFF__ loc-NORTHEAST WIND BLOW-PLUSPLUS loc-SOUTH BLOW COULD COULD IX-PLUSPLUS COULD STORM __OFF__","In the northeast the wind blows light to moderate towards the southwest, sometimes fresh to strong with occasional stormy gusts and even storm gusts in the higher elevations."
"15June_2010_Tuesday_tagesschau-84","15June_2010_Tuesday_tagesschau-84/1/*.png","-1","-1","Signer01","__ON__ __??__ TATSAECHLICH STURM KOENNEN __OFF__ __ON__ HEUTE NACHT FUENFZEHN GRAD loc-REGION BIS FUENF GRAD NORD","heute nacht fünfzehn grad im breisgau und bis fünf grad im norden .","__ON__ __??__ ACTUAL STORM COULD __OFF__ __ON__ TONIGHT FIFTEEN DEGREES LOCAL REGION TO FIVE DEGREES NORTH","Tonight fifteen degrees in Breisgau and up to five degrees in the north."
"15June_2010_Tuesday_tagesschau-85","15June_2010_Tuesday_tagesschau-85/1/*.png","-1","-1","Signer01","TAG SECHSZEHN loc-REGION __OFF__ __ON__ SONST DREI ZWANZIG GRAD loc-REGION __OFF__","am tag sechzehn grad an der ostsee und dort wo es länger regnet sonst bis dreiundzwanzig grad .","DAY SIXTEEN loc-REGION __OFF__ __ON__ OTHERWISE TWENTY-THREE DEGREES loc-REGION __OFF__","Sixteen degrees during the day on the Baltic Sea and where it rains longer, up to twenty-three degrees."
"15June_2010_Tuesday_tagesschau-86","15June_2010_Tuesday_tagesschau-86/1/*.png","-1","-1","Signer01","__ON__ DONNERSTAG MITTE loc-REGION SCHAUER SCHAUER AUCH SUED AUCH TEILWEISE GEWITTER GEWITTER","am donnerstag regnet es auch in der mitte im süden außerdem teilweise kräftige gewitter .","__ON__ THURSDAY CENTRAL REGION SHOWERS SHOWERS ALSO SOUTH ALSO PARTIAL THUNDERSTORMS THUNDERSTORMS","On Thursday it will also rain in the central and southern regions, as well as some heavy thunderstorms."
"15June_2010_Tuesday_tagesschau-87","15June_2010_Tuesday_tagesschau-87/1/*.png","-1","-1","Signer01","NORD IX-PLUSPLUS SONNE __OFF__","im norden zeigt sich gebietsweise die sonne .","NORD IX-PLUSPLUS SUN __OFF__","In the north the sun will shine in some areas."
"15June_2010_Tuesday_tagesschau-88","15June_2010_Tuesday_tagesschau-88/1/*.png","-1","-1","Signer01","__ON__ FREITAG AUCH NORD FREUNDLICH __PU__ SONST WOLKE __PU__ AUCH TEILWEISE GEWITTER GEWITTER REGEN REGEN","auch am freitag ist es im norden zum teil freundlich sonst mehr wolken als sonne teilweise gewittrige regenfälle .","__ON__ FRIDAY ALSO NORTH FRIENDLY __PU__ OTHERWISE CLOUDY __PU__ ALSO PARTIAL THUNDERSTORMS THUNDERSTORMS RAIN RAIN","On Friday, too, it will be partly pleasant in the north, otherwise more clouds than sun, with occasional thunderstorms."
"15June_2010_Tuesday_tagesschau-89","15June_2010_Tuesday_tagesschau-89/1/*.png","-1","-1","Signer01","SAMSTAG INSGESAMT WECHSELHAFT __OFF__","am samstag insgesamt wechselhaftes wetter .","SATURDAY OVERALL VARIABLE __OFF__","Overall, changeable weather on Saturday."
"26January_2010_Tuesday_heute-90","26January_2010_Tuesday_heute-90/1/*.png","-1","-1","Signer03","__ON__ LIEB ZUSCHAUER BEGRUESSEN GUT ABEND","liebe zuschauer guten abend .","__ON__ DEAR VIEWERS GOOD EVENING","Dear viewers, good evening."
"26January_2010_Tuesday_heute-91","26January_2010_Tuesday_heute-91/1/*.png","-1","-1","Signer03","loc-NORD loc-REGION HEUTE SONNE ABER ENORM KALT __PU__","im norden gab es heute viel sonne aber es war auch ziemlich eisig .","loc-NORTH loc-REGION TODAY SUNNY BUT EXTREMELY COLD __PU__","There was a lot of sun in the north today but it was also quite icy."
"26January_2010_Tuesday_heute-92","26January_2010_Tuesday_heute-92/1/*.png","-1","-1","Signer03","BEISPIEL BERLIN SCHAU-MAL IX FUEHLEN ENORM KALT __PU__","auf diesem bild von berlin meint man die kälte förmlich zu spüren .","EXAMPLE BERLIN LOOK IX FEEL EXTREMELY COLD __PU__","In this picture of Berlin you can almost feel the cold."
"26January_2010_Tuesday_heute-93","26January_2010_Tuesday_heute-93/1/*.png","-1","-1","Signer03","MORGEN __PU__ __EMP__ WETTER WECHSELHAFT WARUM TIEF KOMMEN DESHALB VIEL SCHNEE REGEN STURM","morgen kommt dann kräftig bewegung ins wetter mit einem tief das uns kräftige schneefälle bringen wird und stürmischem wind .","TOMORROW __PU__ __EMP__ WEATHER CHANGEABLE WHY DEEP COMING THEREFORE LOTS OF SNOW RAIN STORM","Tomorrow the weather will change significantly with a low pressure system that will bring heavy snowfall and stormy winds."
"26January_2010_Tuesday_heute-94","26January_2010_Tuesday_heute-94/1/*.png","-1","-1","Signer03","BIS DONNERSTAG BLEIBEN SO","und das wird uns bis donnerstag beschäftigen .","STAY THIS UNTIL THURSDAY","And that will keep us busy until Thursday."
"26January_2010_Tuesday_heute-95","26January_2010_Tuesday_heute-95/1/*.png","-1","-1","Signer03","NACHT ZUERST ENORM KALT __PU__ IHR DRAUSSEN negalp-MUSS BESSER ZU-HAUSE BLEIBEN __PU__","heute nacht wird es aber erst mal kräftig kalt also wer nicht raus muss sollte zu hause bleiben .","NIGHT FIRST EXCELLENTLY COLD __PU__ YOU OUTSIDE negalp-MUST BETTER STAY AT HOME __PU__","It&#39;s going to be very cold tonight, so if you don&#39;t have to go out, you should stay at home."
"26January_2010_Tuesday_heute-96","26January_2010_Tuesday_heute-96/1/*.png","-1","-1","Signer03","KLAR HIMMEL MOEGLICH MINUS FUENF ZWANZIG GRAD OST loc-REGION WEST MINUS ZWANZIG EINS ZWANZIG GRAD MOEGLICH __PU__","es klart verbreitet auf minus fünfundzwanzig grad können im osten erreicht werden im westen zum teil auch bis minus einundzwanzig grad .","CLEAR SKY POSSIBLE MINUS TWENTY-FIVE DEGREES EAST loc-REGION WEST MINUS TWENTY-ONE TWENTY-FIVE DEGREES POSSIBLE __PU__","It will clear up widely, with temperatures reaching minus twenty-five degrees in the east and down to minus twenty-one degrees in some places in the west."
"26January_2010_Tuesday_heute-99","26January_2010_Tuesday_heute-99/1/*.png","-1","-1","Signer03","SCHNEE __PU__ OST loc-REGION __EMP__ MORGEN FRUEH SCHON SCHNEE SCHNEE __PU__","erste schneeflocken fallen morgen vormittag bereits an der ostsee .","SNOW __PU__ EAST loc-REGION __EMP__ TOMORROW MORNING SNOW SNOW __PU__","The first snowflakes will fall on the Baltic Sea tomorrow morning."
"26January_2010_Tuesday_heute-100","26January_2010_Tuesday_heute-100/1/*.png","-1","-1","Signer03","NACH MITTAG SCHNEE FLAECHENDECKEND","nachmittags breiten sich die schneefälle weiter richtung nördliche mittelgebirge aus .","AFTER MIDDAY SNOW COVERING THE AREA","In the afternoon, the snowfall will spread further towards the northern low mountain ranges."
"26January_2010_Tuesday_heute-101","26January_2010_Tuesday_heute-101/1/*.png","-1","-1","Signer03","OST loc-REGION MOEGLICH EIS __HOLD__ EIS REGEN VORSICHT STRASSE GLATT __PU__","im nordwesten kann eisregen oder regen dabei sein mit gefährlicher straßenglätte .","EAST LOCAL REGION POSSIBLE ICE __HOLD__ ICE RAIN CAUTION ROAD SLIPPERY __PU__","In the northwest, freezing rain or rain may occur, leading to dangerously slippery roads."
"26January_2010_Tuesday_heute-104","26January_2010_Tuesday_heute-104/1/*.png","-1","-1","Signer03","__ON__ SUED loc-REGION BLEIBEN TROCKEN __PU__ __ON__ SUED loc-REGION BLEIBEN TROCKEN __PU__ TEMPERATUR MORGEN __PU__ MINUS NEUN GRAD NORD loc-REGION MOEGLICH __PU__ MINUS PLUS VIER GRAD __PU__","im süden wie gesagt bleibt es trocken und die temperaturen die liegen morgen so zwischen minus neun und an der küste auch durchaus bis plus vier grad .","__ON__ SOUTH LOCAL REGION STAY DRY __PU__ __ON__ SOUTH LOCAL REGION STAY DRY __PU__ TEMPERATURE TOMORROW __PU__ MINUS NINE DEGREES NORTH LOCAL REGION POSSIBLE __PU__ MINUS PLUS FOUR DEGREES __PU__","In the south, as I said, it will remain dry and temperatures tomorrow will be between minus nine and up to plus four degrees on the coast."
"07May_2011_Saturday_tagesschau-108","07May_2011_Saturday_tagesschau-108/1/*.png","-1","-1","Signer08","__ON__ JETZT WETTER WIE AUSSEHEN MORGEN SONNTAG ACHTE MAI __OFF__","und nun die wettervorhersage für morgen sonntag den achten mai .","__ON__ NOW WHAT THE WEATHER WILL LOOK LIKE TOMORROW SUNDAY EIGHTH OF MAY __OFF__","And now the weather forecast for tomorrow, Sunday the 8th of May."
"07May_2011_Saturday_tagesschau-109","07May_2011_Saturday_tagesschau-109/1/*.png","-1","-1","Signer08","__ON__ ZEIGEN-BILDSCHIRM AUCH MORGEN BLEIBEN HOCH SKANDINAVIEN cl-KOMMEN __OFF__","auch morgen bestimmt das hoch über skandinavien das wetter in weiten teilen deutschlands .","__ON__ SHOW-SCREEN STAY UP TOMORROW SCANDINAVIA cl-COME __OFF__","Tomorrow, too, the high above Scandinavia will determine the weather in large parts of Germany."
"07May_2011_Saturday_tagesschau-110","07May_2011_Saturday_tagesschau-110/1/*.png","-1","-1","Signer08","__ON__ __HOLD__ TIEF REGION __HOLD__ __LEFTHAND__ cl-KOMMEN __LEFTHAND__ WOLKE cl-KOMMEN cl-KOMMEN ABER REGEN NUR IX-PLUSPLUS __OFF__","tiefs über den balkan und dem atlantik lenken wolken in ein paar regionen für schauer reicht es aber nur vereinzelt .","__ON__ __HOLD__ LOW REGION __HOLD__ __LEFTHAND__ cl-COMING __LEFTHAND__ CLOUD cl-COMING cl-COMING BUT RAIN ONLY IX-PLUSPLUS __OFF__","Lows over the Balkans and the Atlantic are directing clouds into a few regions, but there will only be occasional showers."
"07May_2011_Saturday_tagesschau-111","07May_2011_Saturday_tagesschau-111/1/*.png","-1","-1","Signer08","__ON__ HEUTE NACHT KLAR STERN KOENNEN SEHEN HIMMEL WEST WOLKE DUENN __OFF__","heute nacht ist es klar über die westhälfte ziehen hier und da dünne schleierwolken .","__ON__ TONIGHT CLEAR STARS CAN SEE SKY WEST CLOUD THIN __OFF__","Tonight it will be clear over the western half, with thin veil clouds drifting here and there."
"07May_2011_Saturday_tagesschau-112","07May_2011_Saturday_tagesschau-112/1/*.png","-1","-1","Signer08","__ON__ MORGEN VIEL __PU__ SONNE WEST SUEDWESTRAUM KOENNEN WOLKE MEHR REGEN REGEN GEWITTER NUR IX-PLUSPLUS","am tag morgen dann wieder viel sonne ganz im westen und südwesten ist es zum teil wolkig schauer oder gewitter gibt es aber nur vereinzelt .","__ON__ TOMORROW LOTS OF __PU__ SUN WEST SOUTHWEST COULD CLOUDS MORE RAIN RAIN THUNDERSTORMS ONLY IX-PLUSPLUS","In the morning there will be plenty of sun again, but in the west and southwest it will be partly cloudy, but there will only be isolated showers or thunderstorms."
"07May_2011_Saturday_tagesschau-114","07May_2011_Saturday_tagesschau-114/1/*.png","-1","-1","Signer08","__ON__ WIND SCHWER SCHWACH SCHWACH MAESSIG MAESSIG NORDRAUM FRISCH cl-KOMMEN cl-KOMMEN KOENNEN","der wind weht schwach bis mäßig im norden frisch mit starken böen an den küsten .","__ON__ WIND HEAVY WEAK WEAK MODERATE MODERATE NORTHERN FRESH cl-COMING cl-COMING CAN","The wind will be light to moderate in the north, fresh with strong gusts on the coasts."
"07May_2011_Saturday_tagesschau-115","07May_2011_Saturday_tagesschau-115/1/*.png","-1","-1","Signer08","HEUTE NACHT FUENFZEHN GRAD IX FLUSS EINS GRAD OST __OFF__","heute nacht fünfzehn grad am niederrhein und bis zu ein grad im osten .","TONIGHT FIFTEEN DEGREES IX RIVER ONE DEGREES EAST __OFF__","Fifteen degrees on the Lower Rhine tonight and up to one degree in the east."
"07May_2011_Saturday_tagesschau-116","07May_2011_Saturday_tagesschau-116/1/*.png","-1","-1","Signer08","__ON__ TAG EINS ZWANZIG BIS ACHT ZWANZIG GRAD OST SEE BLEIBEN KUEHL __OFF__","am tag einundzwanzig bis achtundzwanzig grad an der ostsee bleibt es bei seewind kühler .","__ON__ DAY ONE TWENTY TO EIGHT TWENTY DEGREES EAST SEA STAY COOL __OFF__","During the day, twenty-one to twenty-eight degrees Celsius on the Baltic Sea, with a sea breeze, it stays cooler."
"07May_2011_Saturday_tagesschau-117","07May_2011_Saturday_tagesschau-117/1/*.png","-1","-1","Signer08","__ON__ IX MONTAG MEHR SONNE KOENNEN WOLKE WEST NORDWESTRAUM KOENNEN REGEN GEWITTER KOENNEN","auch am montag meist sonne hier und da wolken im äußersten westen und nordwesten sind schauer und gewitter möglich .","__ON__ IX MONDAY MORE SUN, CLOUDS, WEST, NORTHWESTERN, RAIN, THUNDERSTORMS,","Also on Monday mostly sunny, with clouds here and there, showers and thunderstorms possible in the far west and northwest."
"07May_2011_Saturday_tagesschau-118","07May_2011_Saturday_tagesschau-118/1/*.png","-1","-1","Signer08","DIENSTAG SONNE WESTRAUM BISSCHEN WOLKE KOENNEN SCHAUER SCHAUER GEWITTER","am dienstag sonne im westen ist es ab und an wolkig mit einzelnen schauern und gewittern .","TUESDAY SUN WESTERN A LITTLE CLOUDS POSSIBLE SHOWERS SHOWERS THUNDERSTORMS","On Tuesday, sun in the west, partly cloudy with isolated showers and thunderstorms."
"07May_2011_Saturday_tagesschau-119","07May_2011_Saturday_tagesschau-119/1/*.png","-1","-1","Signer08","MITTWOCH TEIL SONNE TEIL WOLKE REGEN MEHR MEHR MEHR KOENNEN __OFF__","am mittwoch teils sonne teils wolken schauer und gewitter werden etwas häufiger .","WEDNESDAY PART SUN PART CLOUDY RAIN MORE MORE MORE CAN __OFF__","On Wednesday, partly sunny and partly cloudy, showers and thunderstorms will become more frequent."
"12February_2010_Friday_tagesschau-120","12February_2010_Friday_tagesschau-120/1/*.png","-1","-1","Signer09","__ON__ WETTER WIE-AUSSEHEN MORGEN SAMSTAG DREIZEHN FEBRUAR __PU__ __OFF__","und nun die wettervorhersage für morgen samstag den dreizehnten februar .","__ON__ WEATHER WHAT-LOOKS LIKE TOMORROW SATURDAY THIRTEEN FEBRUARY __PU__ __OFF__","And now the weather forecast for tomorrow, Saturday the 13th of February."
"12February_2010_Friday_tagesschau-121","12February_2010_Friday_tagesschau-121/1/*.png","-1","-1","Signer09","__ON__ TROCKEN KALT LUFT KOMMEN DEUTSCHLAND","feuchte kalte luft strömt zu uns nach deutschland .","__ON__ DRY COLD AIR COMING GERMANY","Humid, cold air flows to us in Germany."
"12February_2010_Friday_tagesschau-122","12February_2010_Friday_tagesschau-122/1/*.png","-1","-1","Signer09","IX SCHAUER BIS VERSCHWINDEN SONNTAG KAUM SCHNEE","dabei lassen die schneefälle allmählich nach am sonntag schneit es kaum noch .","IX SHOWERS UNTIL DISAPPEAR SUNDAY HARDLY ANY SNOW","The snowfall is gradually easing; on Sunday there will be hardly any snow."
"12February_2010_Friday_tagesschau-123","12February_2010_Friday_tagesschau-123/1/*.png","-1","-1","Signer09","HEUTE NACHT MAL MAL LEICHT SCHNEE SPEZIELL loc-OST","in der nacht schneit es stellenweise leicht vor allem an der ostsee auch mäßig .","TONIGHT SOMETIMES LIGHT SNOW SPECIALLY loc-EAST","During the night there will be light snowfall in places, particularly moderate snowfall on the Baltic Sea."
"12February_2010_Friday_tagesschau-124","12February_2010_Friday_tagesschau-124/1/*.png","-1","-1","Signer09","VORSICHT STRASSE GLATT","vorsicht wegen straßenglätte .","CAUTION ROAD SLIPPERY","Caution: Slippery roads."
"12February_2010_Friday_tagesschau-128","12February_2010_Friday_tagesschau-128/1/*.png","-1","-1","Signer09","TAG MEHR FRISCH WEHEN WEHEN","am tag an der see noch frischer wind .","DAY MORE FRESH CONTRACTS CONTRACTS","During the day there is still a fresh wind at the sea."
"12February_2010_Friday_tagesschau-129","12February_2010_Friday_tagesschau-129/1/*.png","-1","-1","Signer09","NACHT MINUS ZWEI BIS MINUS DREIZEHN GRAD TAG SAUER LAND MINUS FUENF FLUSS FLUSS MINUS FUENF __OFF__","heute nacht minus zwei bis minus dreizehn grad am tag im sauerland minus fünf grad an rhein und spree null grad .","NIGHT MINUS TWO TO MINUS THIRTEEN DEGREES DAY SOUR LAND MINUS FIVE RIVER RIVER MINUS FIVE __OFF__","Tonight minus two to minus thirteen degrees, during the day in the Sauerland minus five degrees, on the Rhine and Spree zero degrees."
"12February_2010_Friday_tagesschau-130","12February_2010_Friday_tagesschau-130/1/*.png","-1","-1","Signer09","__ON__ WIE-AUSSEHEN IN-KOMMEND SONNTAG MAL MAL SCHNEE MONTAG RUHIG RUHIG WINTER WETTER MAL MAL SONNE MEISTENS","die aussichten am sonntag nur örtlich etwas schnee am montag ruhiges winterwetter mancherorts scheint die sonne meist ist es aber stark bewölkt oder neblig trüb .","__ON__ WHAT IT LOOKS LIKE IN-COMING SUNDAY SOMETIMES SNOW MONDAY QUIET QUIET WINTER WEATHER SOMETIMES SUN MOSTLY","The outlook for Sunday: some snow in some places; calm winter weather on Monday; the sun will shine in some places; however, it will mostly be cloudy or foggy."
"12February_2010_Friday_tagesschau-131","12February_2010_Friday_tagesschau-131/1/*.png","-1","-1","Signer09","WOLKE DIENSTAG loc-NORDWEST VIEL WOLKE TEIL TEIL SCHAUER SONST FREUNDLICH TROCKEN __OFF__","am dienstag im nordwesten viele wolken die gebietsweise schnee bringen sonst ist es teilweise freundlich und trocken .","CLOUDY TUESDAY loc-NORTHWEST LOTS OF CLOUDY PARTIAL SHOWERS OTHERWISE FRIENDLY DRY __OFF__","On Tuesday there will be lots of clouds in the northwest, some of which will bring snow. Otherwise it will be partly pleasant and dry."
"01November_2010_Monday_tagesschau-132","01November_2010_Monday_tagesschau-132/1/*.png","-1","-1","Signer05","__ON__ __HOLD__ JETZT WETTER MORGEN DIENSTAG ZWEITE NOVEMBER __OFF__","und nun die wettervorhersage für morgen dienstag den zweiten november .","__ON__ __HOLD__ NOW WEATHER TOMORROW TUESDAY SECOND NOVEMBER __OFF__","And now the weather forecast for tomorrow, Tuesday, November 2nd."
"01November_2010_Monday_tagesschau-134","01November_2010_Monday_tagesschau-134/1/*.png","-1","-1","Signer05","NORDWESTRAUM DANN TIEF cl-KOMMEN IN-KOMMEND BESONDERS NORDRAUM REGEN REGEN WIND __OFF__","im nordwesten deutschlands machen sich allerdings tiefausläufer bemerkbar die in den nächsten tagen besonders im norden für regen und wind sorgen werden .","NORTHWEST THEN DEEP CLOUDS COMING IN ESPECIALLY NORTHWEST RAIN RAIN WIND __OFF__","In northwestern Germany, however, low pressure systems are making themselves felt, which will cause rain and wind in the next few days, particularly in the north."
